id,heart-rate,variance,target
101408,59,-3,
101409,60,1,
101410,61,1,
101411,60,-1,
101412,60,0,
101413,62,2,
101414,65,3,
101415,68,3,
101416,67,-1,
101417,68,1,
101418,70,2,
101419,65,-5,
101420,63,-2,
101421,63,0,
101422,62,-1,
101423,65,3,
101424,66,1,
101425,65,-1,
101426,66,1,
101427,62,-4,
101428,63,1,
101429,65,2,
101430,65,0,
101431,61,-4,
101432,63,2,
101433,64,1,
101434,63,-1,
101435,58,-5,
101436,60,2,
101437,57,-3,
101438,56,-1,
101439,55,-1,
101440,57,2,
101441,64,7,
101442,65,1,
101443,66,1,
101444,68,2,
101445,67,-1,
101446,59,-8,
101447,58,-1,
101448,56,-2,
101449,58,2,
101450,61,3,
101451,61,0,
101452,62,1,
101453,58,-4,
101454,61,3,
101455,63,2,
101456,58,-5,
101457,57,-1,
101458,59,2,
101459,61,2,
101460,63,2,
101461,62,-1,
101462,61,-1,
101463,62,1,
101464,63,1,
101465,63,0,
101466,67,4,
101467,69,2,
101468,68,-1,
101469,65,-3,
101470,65,0,
101471,60,-5,
101472,57,-3,
101473,56,-1,
101474,57,1,
101475,57,0,
101476,57,0,
101477,68,11,
101478,64,-4,
101479,58,-6,
101480,56,-2,
101481,55,-1,
101482,54,-1,
101483,53,-1,
101484,54,1,
101485,56,2,
101486,57,1,
101487,58,1,
101488,60,2,
101489,58,-2,
101490,58,0,
101491,59,1,
101492,60,1,
101493,60,0,
101494,57,-3,
101495,58,1,
101496,58,0,
101497,57,-1,
101498,58,1,
101499,59,1,
101500,61,2,
101501,63,2,
101502,64,1,
101503,62,-2,
101504,63,1,
101505,65,2,
101506,66,1,
101507,67,1,
101508,66,-1,
101509,65,-1,
101510,64,-1,
101511,63,-1,
101512,59,-4,
101513,57,-2,
101514,58,1,
101515,57,-1,
101516,58,1,
101517,59,1,
101518,61,2,
101519,61,0,
101520,61,0,
101521,62,1,
101522,61,-1,
101523,59,-2,
101524,60,1,
101525,60,0,
101526,60,0,
101527,58,-2,
101528,58,0,
101529,57,-1,
101530,56,-1,
101531,57,1,
101532,60,3,
101533,60,0,
101534,60,0,
101535,57,-3,
101536,57,0,
101537,56,-1,
101538,55,-1,
101539,55,0,
101540,54,-1,
101541,55,1,
101542,55,0,
101543,55,0,
101544,70,15,
101545,66,-4,
101546,60,-6,
101547,58,-2,
101548,57,-1,
101549,56,-1,
101550,55,-1,
101551,58,3,
101552,58,0,
101553,57,-1,
101554,57,0,
101555,71,14,
101556,71,0,
101557,72,1,
101558,60,-12,
101559,56,-4,
101560,55,-1,
101561,55,0,
101562,56,1,
101563,58,2,
101564,57,-1,
101565,58,1,
101566,55,-3,
101567,56,1,
101568,57,1,
101569,58,1,
101570,58,0,
101571,57,-1,
101572,59,2,
101573,58,-1,
101574,57,-1,
101575,59,2,
101576,56,-3,
101577,55,-1,
101578,54,-1,
101579,53,-1,
101580,54,1,
101581,55,1,
101582,56,1,
101583,58,2,
101584,59,1,
101585,60,1,
101586,58,-2,
101587,57,-1,
101588,58,1,
101589,56,-2,
101590,55,-1,
101591,56,1,
101592,59,3,
101593,56,-3,
101594,55,-1,
101595,57,2,
101596,58,1,
101597,55,-3,
101598,57,2,
101599,58,1,
101600,59,1,
101601,58,-1,
101602,60,2,
101603,64,4,
101604,65,1,
101605,64,-1,
101606,62,-2,
101607,61,-1,
101608,63,2,
101609,60,-3,
101610,57,-3,
101611,58,1,
101612,59,1,
101613,57,-2,
101614,58,1,
101615,60,2,
101616,62,2,
101617,59,-3,
101618,56,-3,
101619,57,1,
101620,58,1,
101621,57,-1,
101622,59,2,
101623,62,3,
101624,63,1,
101625,61,-2,
101626,59,-2,
101627,60,1,
101628,59,-1,
101629,60,1,
101630,59,-1,
101631,58,-1,
101632,59,1,
101633,58,-1,
101634,60,2,
101635,59,-1,
101636,59,0,
101637,58,-1,
101638,57,-1,
101639,58,1,
101640,59,1,
101641,60,1,
101642,59,-1,
101643,60,1,
101644,58,-2,
101645,60,2,
101646,60,0,
101647,59,-1,
101648,56,-3,
101649,58,2,
101650,56,-2,
101651,55,-1,
101652,54,-1,
101653,53,-1,
101654,53,0,
101655,54,1,
101656,57,3,
101657,58,1,
101658,57,-1,
101659,56,-1,
101660,57,1,
101661,57,0,
101662,56,-1,
101663,55,-1,
101664,56,1,
101665,55,-1,
101666,54,-1,
101667,55,1,
101668,54,-1,
101669,54,0,
101670,53,-1,
101671,54,1,
101672,54,0,
101673,53,-1,
101674,53,0,
101675,54,1,
101676,54,0,
101677,55,1,
101678,55,0,
101679,54,-1,
101680,55,1,
101681,56,1,
101682,57,1,
101683,56,-1,
101684,56,0,
101685,57,1,
101686,58,1,
101687,57,-1,
101688,56,-1,
101689,57,1,
101690,56,-1,
101691,56,0,
101692,57,1,
101693,57,0,
101694,58,1,
101695,56,-2,
101696,57,1,
101697,58,1,
101698,55,-3,
101699,54,-1,
101700,55,1,
101701,54,-1,
101702,55,1,
101703,56,1,
101704,55,-1,
101705,56,1,
101706,57,1,
101707,56,-1,
101708,55,-1,
101709,55,0,
101710,57,2,
101711,55,-2,
101712,55,0,
101713,56,1,
101714,55,-1,
101715,54,-1,
101716,55,1,
101717,54,-1,
101718,56,2,
101719,55,-1,
101720,56,1,
101721,57,1,
101722,59,2,
101723,56,-3,
101724,55,-1,
101725,56,1,
101726,58,2,
101727,57,-1,
101728,58,1,
101729,59,1,
101730,58,-1,
101731,57,-1,
101732,56,-1,
101733,55,-1,
101734,55,0,
101735,57,2,
101736,59,2,
101737,57,-2,
101738,56,-1,
101739,55,-1,
101740,54,-1,
101741,53,-1,
101742,54,1,
101743,55,1,
101744,57,2,
101745,55,-2,
101746,56,1,
101747,55,-1,
101748,54,-1,
101749,56,2,
101750,55,-1,
101751,54,-1,
101752,55,1,
101753,54,-1,
101754,56,2,
101755,55,-1,
101756,56,1,
101757,57,1,
101758,57,0,
101759,59,2,
101760,57,-2,
101761,56,-1,
101762,54,-2,
101763,55,1,
101764,54,-1,
101765,54,0,
101766,53,-1,
101767,52,-1,
101768,53,1,
101769,52,-1,
101770,53,1,
101771,53,0,
101772,54,1,
101773,55,1,
101774,56,1,
101775,57,1,
101776,56,-1,
101777,55,-1,
101778,55,0,
101779,56,1,
101780,57,1,
101781,58,1,
101782,57,-1,
101783,57,0,
101784,56,-1,
101785,55,-1,
101786,54,-1,
101787,55,1,
101788,54,-1,
101789,55,1,
101790,56,1,
101791,55,-1,
101792,54,-1,
101793,55,1,
101794,54,-1,
101795,53,-1,
101796,54,1,
101797,53,-1,
101798,54,1,
101799,55,1,
101800,56,1,
101801,56,0,
101802,55,-1,
101803,55,0,
101804,55,0,
101805,54,-1,
101806,54,0,
101807,53,-1,
101808,54,1,
101809,56,2,
101810,55,-1,
101811,55,0,
101812,54,-1,
101813,53,-1,
101814,54,1,
101815,55,1,
101816,54,-1,
101817,53,-1,
101818,54,1,
101819,54,0,
101820,55,1,
101821,55,0,
101822,56,1,
101823,55,-1,
101824,54,-1,
101825,54,0,
101826,54,0,
101827,55,1,
101828,54,-1,
101829,55,1,
101830,54,-1,
101831,55,1,
101832,56,1,
101833,57,1,
101834,61,4,
101835,59,-2,
101836,58,-1,
101837,55,-3,
101838,54,-1,
101839,55,1,
101840,54,-1,
101841,53,-1,
101842,54,1,
101843,55,1,
101844,56,1,
101845,55,-1,
101846,55,0,
101847,54,-1,
101848,54,0,
101849,55,1,
101850,55,0,
101851,54,-1,
101852,53,-1,
101853,54,1,
101854,53,-1,
101855,53,0,
101856,54,1,
101857,54,0,
101858,53,-1,
101859,54,1,
101860,53,-1,
101861,54,1,
101862,54,0,
101863,55,1,
101864,54,-1,
101865,53,-1,
101866,54,1,
101867,53,-1,
101868,54,1,
101869,55,1,
101870,54,-1,
101871,53,-1,
101872,54,1,
101873,55,1,
101874,55,0,
101875,54,-1,
101876,54,0,
101877,55,1,
101878,54,-1,
101879,53,-1,
101880,53,0,
101881,54,1,
101882,55,1,
101883,54,-1,
101884,54,0,
101885,55,1,
101886,55,0,
101887,55,0,
101888,54,-1,
101889,53,-1,
101890,54,1,
101891,54,0,
101892,53,-1,
101893,53,0,
101894,54,1,
101895,53,-1,
101896,53,0,
101897,54,1,
101898,53,-1,
101899,53,0,
101900,54,1,
101901,53,-1,
101902,54,1,
101903,53,-1,
101904,53,0,
101905,52,-1,
101906,53,1,
101907,54,1,
101908,55,1,
101909,55,0,
101910,54,-1,
101911,54,0,
101912,53,-1,
101913,53,0,
101914,53,0,
101915,54,1,
101916,54,0,
101917,53,-1,
101918,54,1,
101919,54,0,
101920,53,-1,
101921,53,0,
101922,54,1,
101923,54,0,
101924,53,-1,
101925,54,1,
101926,55,1,
101927,55,0,
101928,54,-1,
101929,53,-1,
101930,54,1,
101931,53,-1,
101932,53,0,
101933,53,0,
101934,54,1,
101935,55,1,
101936,54,-1,
101937,53,-1,
101938,54,1,
101939,53,-1,
101940,54,1,
101941,54,0,
101942,53,-1,
101943,53,0,
101944,54,1,
101945,55,1,
101946,54,-1,
101947,53,-1,
101948,52,-1,
101949,53,1,
101950,54,1,
101951,53,-1,
101952,54,1,
101953,55,1,
101954,54,-1,
101955,53,-1,
101956,53,0,
101957,53,0,
101958,53,0,
101959,55,2,
101960,56,1,
101961,54,-2,
101962,53,-1,
101963,53,0,
101964,52,-1,
101965,53,1,
101966,53,0,
101967,53,0,
101968,53,0,
101969,53,0,
101970,53,0,
101971,53,0,
101972,54,1,
101973,53,-1,
101974,52,-1,
101975,52,0,
101976,54,2,
101977,53,-1,
101978,54,1,
101979,53,-1,
101980,54,1,
101981,54,0,
101982,53,-1,
101983,52,-1,
101984,53,1,
101985,53,0,
101986,54,1,
101987,53,-1,
101988,53,0,
101989,52,-1,
101990,52,0,
101991,52,0,
101992,51,-1,
101993,52,1,
101994,53,1,
101995,52,-1,
101996,53,1,
101997,52,-1,
101998,53,1,
101999,52,-1,
102000,53,1,
102001,53,0,
102002,52,-1,
102003,53,1,
102004,53,0,
102005,53,0,
102006,53,0,
102007,53,0,
102008,54,1,
102009,55,1,
102010,54,-1,
102011,53,-1,
102012,52,-1,
102013,51,-1,
102014,52,1,
102015,53,1,
102016,54,1,
102017,54,0,
102018,53,-1,
102019,54,1,
102020,53,-1,
102021,53,0,
102022,53,0,
102023,53,0,
102024,53,0,
102025,54,1,
102026,53,-1,
102027,53,0,
102028,53,0,
102029,52,-1,
102030,52,0,
102031,52,0,
102032,78,26,
102033,72,-6,
102034,70,-2,
102035,60,-10,
102036,58,-2,
102037,57,-1,
102038,59,2,
102039,58,-1,
102040,56,-2,
102041,55,-1,
102042,54,-1,
102043,53,-1,
102044,54,1,
102045,53,-1,
102046,52,-1,
102047,51,-1,
102048,52,1,
102049,55,3,
102050,61,6,
102051,59,-2,
102052,57,-2,
102053,56,-1,
102054,54,-2,
102055,53,-1,
102056,52,-1,
102057,51,-1,
102058,51,0,
102059,51,0,
102060,50,-1,
102061,51,1,
102062,51,0,
102063,51,0,
102064,50,-1,
102065,50,0,
102066,51,1,
102067,52,1,
102068,52,0,
102069,52,0,
102070,53,1,
102071,52,-1,
102072,52,0,
102073,52,0,
102074,51,-1,
102075,51,0,
102076,56,5,
102077,55,-1,
102078,54,-1,
102079,54,0,
102080,53,-1,
102081,52,-1,
102082,51,-1,
102083,51,0,
102084,52,1,
102085,51,-1,
102086,52,1,
102087,52,0,
102088,51,-1,
102089,53,2,
102090,53,0,
102091,64,11,
102092,67,3,
102093,63,-4,
102094,61,-2,
102095,59,-2,
102096,56,-3,
102097,55,-1,
102098,53,-2,
102099,52,-1,
102100,51,-1,
102101,52,1,
102102,51,-1,
102103,54,3,
102104,55,1,
102105,54,-1,
102106,53,-1,
102107,52,-1,
102108,51,-1,
102109,51,0,
102110,52,1,
102111,53,1,
102112,52,-1,
102113,50,-2,
102114,49,-1,
102115,50,1,
102116,50,0,
102117,50,0,
102118,50,0,
102119,50,0,
102120,50,0,
102121,49,-1,
102122,50,1,
102123,49,-1,
102124,49,0,
102125,49,0,
102126,49,0,
102127,50,1,
102128,50,0,
102129,50,0,
102130,50,0,
102131,51,1,
102132,52,1,
102133,51,-1,
102134,50,-1,
102135,50,0,
102136,50,0,
102137,51,1,
102138,50,-1,
102139,52,2,
102140,52,0,
102141,51,-1,
102142,51,0,
102143,51,0,
102144,51,0,
102145,51,0,
102146,52,1,
102147,51,-1,
102148,51,0,
102149,51,0,
102150,50,-1,
102151,50,0,
102152,51,1,
102153,54,3,
102154,52,-2,
102155,51,-1,
102156,51,0,
102157,50,-1,
102158,50,0,
102159,51,1,
102160,51,0,
102161,52,1,
102162,69,17,
102163,68,-1,
102164,67,-1,
102165,65,-2,
102166,63,-2,
102167,57,-6,
102168,56,-1,
102169,54,-2,
102170,53,-1,
102171,54,1,
102172,55,1,
102173,54,-1,
102174,52,-2,
102175,51,-1,
102176,55,4,
102177,54,-1,
102178,53,-1,
102179,54,1,
102180,52,-2,
102181,54,2,
102182,55,1,
102183,56,1,
102184,55,-1,
102185,54,-1,
102186,56,2,
102187,56,0,
102188,56,0,
102189,56,0,
102190,56,0,
102191,56,0,
102192,56,0,
102193,56,0,
102194,56,0,
102195,56,0,
102196,56,0,
102197,56,0,
102198,56,0,
102199,56,0,
102200,56,0,
102201,56,0,
102202,56,0,
102203,56,0,
102204,55,-1,
102205,54,-1,
102206,54,0,
102207,54,0,
102208,54,0,
102209,54,0,
102210,54,0,
102211,54,0,
102212,54,0,
102213,54,0,
102214,54,0,
102215,54,0,
102216,54,0,
102217,54,0,
102218,54,0,
102219,54,0,
102220,54,0,
102221,54,0,
102222,54,0,
102223,54,0,
102224,54,0,
102225,54,0,
102226,54,0,
102227,54,0,
102228,54,0,
102229,54,0,
102230,54,0,
102231,54,0,
102232,54,0,
102233,54,0,
102234,54,0,
102235,54,0,
102236,54,0,
102237,54,0,
102238,54,0,
102239,53,-1,
102240,53,0,
102241,53,0,
102242,53,0,
102243,53,0,
102244,56,3,
102245,57,1,
102246,58,1,
102247,59,1,
102248,59,0,
102249,59,0,
102250,59,0,
102251,58,-1,
102252,57,-1,
102253,55,-2,
102254,57,2,
102255,58,1,
102256,56,-2,
102257,57,1,
102258,56,-1,
102259,55,-1,
102260,56,1,
102261,58,2,
102262,57,-1,
102263,56,-1,
102264,56,0,
102265,55,-1,
102266,57,2,
102267,58,1,
102268,60,2,
102269,59,-1,
102270,57,-2,
102271,56,-1,
102272,55,-1,
102273,54,-1,
102274,54,0,
102275,56,2,
102276,55,-1,
102277,54,-1,
102278,53,-1,
102279,53,0,
102280,54,1,
102281,55,1,
102282,58,3,
102283,58,0,
102284,57,-1,
102285,56,-1,
102286,58,2,
102287,58,0,
102288,59,1,
102289,60,1,
102290,60,0,
102291,60,0,
102292,59,-1,
102293,58,-1,
102294,58,0,
102295,58,0,
102296,58,0,
102297,60,2,
102298,62,2,
102299,66,4,
102300,63,-3,
102301,62,-1,
102302,61,-1,
102303,60,-1,
102304,60,0,
102305,61,1,
102306,62,1,
102307,60,-2,
102308,57,-3,
102309,56,-1,
102310,56,0,
102311,55,-1,
102312,54,-1,
102313,54,0,
102314,53,-1,
102315,53,0,
102316,55,2,
102317,65,10,
102318,65,0,
102319,66,1,
102320,60,-6,
102321,57,-3,
102322,56,-1,
102323,55,-1,
102324,54,-1,
102325,53,-1,
102326,52,-1,
102327,52,0,
102328,53,1,
102329,54,1,
102330,53,-1,
102331,52,-1,
102332,51,-1,
102333,52,1,
102334,51,-1,
102335,50,-1,
102336,49,-1,
102337,48,-1,
102338,49,1,
102339,49,0,
102340,52,3,
102341,52,0,
102342,57,5,
102343,58,1,
102344,57,-1,
102345,56,-1,
102346,54,-2,
102347,53,-1,
102348,52,-1,
102349,51,-1,
102350,51,0,
102351,50,-1,
102352,51,1,
102353,50,-1,
102354,50,0,
102355,50,0,
102356,51,1,
102357,65,14,
102358,60,-5,
102359,58,-2,
102360,57,-1,
102361,55,-2,
102362,53,-2,
102363,52,-1,
102364,51,-1,
102365,50,-1,
102366,51,1,
102367,50,-1,
102368,51,1,
102369,52,1,
102370,50,-2,
102371,49,-1,
102372,50,1,
102373,58,8,
102374,57,-1,
102375,56,-1,
102376,55,-1,
102377,54,-1,
102378,53,-1,
102379,53,0,
102380,52,-1,
102381,51,-1,
102382,51,0,
102383,52,1,
102384,51,-1,
102385,51,0,
102386,52,1,
102387,52,0,
102388,53,1,
102389,55,2,
102390,54,-1,
102391,53,-1,
102392,52,-1,
102393,51,-1,
102394,50,-1,
102395,53,3,
102396,52,-1,
102397,51,-1,
102398,52,1,
102399,52,0,
102400,54,2,
102401,55,1,
102402,56,1,
102403,58,2,
102404,57,-1,
102405,56,-1,
102406,55,-1,
102407,54,-1,
102408,53,-1,
102409,52,-1,
102410,52,0,
102411,53,1,
102412,54,1,
102413,55,1,
102414,54,-1,
102415,53,-1,
102416,54,1,
102417,53,-1,
102418,54,1,
102419,54,0,
102420,53,-1,
102421,55,2,
102422,59,4,
102423,57,-2,
102424,56,-1,
102425,55,-1,
102426,54,-1,
102427,53,-1,
102428,54,1,
102429,55,1,
102430,54,-1,
102431,53,-1,
102432,52,-1,
102433,53,1,
102434,53,0,
102435,54,1,
102436,54,0,
102437,53,-1,
102438,54,1,
102439,54,0,
102440,71,17,
102441,78,7,
102442,67,-11,
102443,66,-1,
102444,64,-2,
102445,61,-3,
102446,59,-2,
102447,56,-3,
102448,55,-1,
102449,54,-1,
102450,53,-1,
102451,52,-1,
102452,51,-1,
102453,51,0,
102454,54,3,
102455,53,-1,
102456,52,-1,
102457,51,-1,
102458,50,-1,
102459,53,3,
102460,54,1,
102461,53,-1,
102462,52,-1,
102463,52,0,
102464,52,0,
102465,51,-1,
102466,53,2,
102467,54,1,
102468,53,-1,
102469,54,1,
102470,55,1,
102471,56,1,
102472,58,2,
102473,57,-1,
102474,55,-2,
102475,54,-1,
102476,53,-1,
102477,53,0,
102478,52,-1,
102479,53,1,
102480,54,1,
102481,53,-1,
102482,54,1,
102483,53,-1,
102484,53,0,
102485,52,-1,
102486,54,2,
102487,55,1,
102488,54,-1,
102489,53,-1,
102490,53,0,
102491,52,-1,
102492,51,-1,
102493,50,-1,
102494,50,0,
102495,51,1,
102496,51,0,
102497,52,1,
102498,53,1,
102499,55,2,
102500,56,1,
102501,57,1,
102502,56,-1,
102503,55,-1,
102504,54,-1,
102505,53,-1,
102506,52,-1,
102507,52,0,
102508,51,-1,
102509,53,2,
102510,54,1,
102511,54,0,
102512,56,2,
102513,55,-1,
102514,55,0,
102515,54,-1,
102516,53,-1,
102517,53,0,
102518,54,1,
102519,53,-1,
102520,54,1,
102521,55,1,
102522,56,1,
102523,55,-1,
102524,56,1,
102525,55,-1,
102526,54,-1,
102527,53,-1,
102528,52,-1,
102529,51,-1,
102530,50,-1,
102531,49,-1,
102532,52,3,
102533,57,5,
102534,57,0,
102535,57,0,
102536,67,10,
102537,66,-1,
102538,59,-7,
102539,57,-2,
102540,56,-1,
102541,54,-2,
102542,53,-1,
102543,53,0,
102544,52,-1,
102545,51,-1,
102546,52,1,
102547,53,1,
102548,55,2,
102549,57,2,
102550,56,-1,
102551,55,-1,
102552,54,-1,
102553,54,0,
102554,53,-1,
102555,52,-1,
102556,52,0,
102557,51,-1,
102558,52,1,
102559,53,1,
102560,52,-1,
102561,53,1,
102562,55,2,
102563,54,-1,
102564,53,-1,
102565,56,3,
102566,55,-1,
102567,54,-1,
102568,55,1,
102569,54,-1,
102570,55,1,
102571,54,-1,
102572,55,1,
102573,54,-1,
102574,53,-1,
102575,52,-1,
102576,51,-1,
102577,52,1,
102578,56,4,
102579,55,-1,
102580,54,-1,
102581,53,-1,
102582,54,1,
102583,56,2,
102584,56,0,
102585,54,-2,
102586,54,0,
102587,53,-1,
102588,55,2,
102589,54,-1,
102590,53,-1,
102591,52,-1,
102592,51,-1,
102593,50,-1,
102594,49,-1,
102595,48,-1,
102596,48,0,
102597,48,0,
102598,52,4,
102599,53,1,
102600,55,2,
102601,56,1,
102602,55,-1,
102603,54,-1,
102604,53,-1,
102605,52,-1,
102606,52,0,
102607,53,1,
102608,53,0,
102609,53,0,
102610,54,1,
102611,55,1,
102612,54,-1,
102613,52,-2,
102614,51,-1,
102615,51,0,
102616,50,-1,
102617,51,1,
102618,50,-1,
102619,50,0,
102620,51,1,
102621,51,0,
102622,51,0,
102623,51,0,
102624,51,0,
102625,51,0,
102626,51,0,
102627,51,0,
102628,51,0,
102629,58,7,
102630,61,3,
102631,62,1,
102632,70,8,
102633,82,12,
102634,94,12,
102635,83,-11,
102636,82,-1,
102637,82,0,
102638,84,2,
102639,78,-6,
102640,78,0,
102641,78,0,
102642,75,-3,
102643,69,-6,
102644,62,-7,
102645,60,-2,
102646,60,0,
102647,61,1,
102648,60,-1,
102649,61,1,
102650,62,1,
102651,61,-1,
102652,59,-2,
102653,65,6,
102654,63,-2,
102655,61,-2,
102656,61,0,
102657,61,0,
102658,59,-2,
102659,58,-1,
102660,57,-1,
102661,56,-1,
102662,57,1,
102663,58,1,
102664,59,1,
102665,59,0,
102666,60,1,
102667,67,7,
102668,68,1,
102669,63,-5,
102670,61,-2,
102671,60,-1,
102672,59,-1,
102673,57,-2,
102674,58,1,
102675,59,1,
102676,61,2,
102677,62,1,
102678,61,-1,
102679,60,-1,
102680,59,-1,
102681,58,-1,
102682,56,-2,
102683,56,0,
102684,56,0,
102685,58,2,
102686,59,1,
102687,58,-1,
102688,59,1,
102689,58,-1,
102690,57,-1,
102691,62,5,
102692,59,-3,
102693,58,-1,
102694,56,-2,
102695,55,-1,
102696,54,-1,
102697,55,1,
102698,54,-1,
102699,53,-1,
102700,54,1,
102701,53,-1,
102702,53,0,
102703,52,-1,
102704,52,0,
102705,53,1,
102706,52,-1,
102707,53,1,
102708,52,-1,
102709,51,-1,
102710,51,0,
102711,53,2,
102712,54,1,
102713,53,-1,
102714,52,-1,
102715,53,1,
102716,52,-1,
102717,51,-1,
102718,52,1,
102719,52,0,
102720,53,1,
102721,54,1,
102722,53,-1,
102723,52,-1,
102724,52,0,
102725,52,0,
102726,51,-1,
102727,51,0,
102728,53,2,
102729,52,-1,
102730,53,1,
102731,52,-1,
102732,51,-1,
102733,50,-1,
102734,52,2,
102735,51,-1,
102736,56,5,
102737,58,2,
102738,57,-1,
102739,55,-2,
102740,54,-1,
102741,53,-1,
102742,52,-1,
102743,51,-1,
102744,50,-1,
102745,50,0,
102746,51,1,
102747,51,0,
102748,50,-1,
102749,49,-1,
102750,48,-1,
102751,50,2,
102752,50,0,
102753,50,0,
102754,49,-1,
102755,48,-1,
102756,48,0,
102757,49,1,
102758,54,5,
102759,54,0,
102760,54,0,
102761,54,0,
102762,54,0,
102763,55,1,
102764,55,0,
102765,55,0,
102766,55,0,
102767,54,-1,
102768,53,-1,
102769,53,0,
102770,53,0,
102771,53,0,
102772,53,0,
102773,53,0,
102774,53,0,
102775,53,0,
102776,53,0,
102777,53,0,
102778,53,0,
102779,53,0,
102780,53,0,
102781,53,0,
102782,53,0,
102783,52,-1,
102784,51,-1,
102785,50,-1,
102786,50,0,
102787,50,0,
102788,49,-1,
102789,49,0,
102790,49,0,
102791,49,0,
102792,49,0,
102793,48,-1,
102794,48,0,
102795,48,0,
102796,48,0,
102797,48,0,
102798,48,0,
102799,48,0,
102800,47,-1,
102801,47,0,
102802,47,0,
102803,47,0,
102804,47,0,
102805,47,0,
102806,47,0,
102807,48,1,
102808,47,-1,
102809,47,0,
102810,47,0,
102811,47,0,
102812,52,5,
102813,50,-2,
102814,49,-1,
102815,48,-1,
102816,48,0,
102817,49,1,
102818,49,0,
102819,49,0,
102820,49,0,
102821,49,0,
102822,49,0,
102823,49,0,
102824,49,0,
102825,49,0,
102826,49,0,
102827,49,0,
102828,49,0,
102829,49,0,
102830,51,2,
102831,55,4,
102832,57,2,
102833,60,3,
102834,60,0,
102835,59,-1,
102836,56,-3,
102837,54,-2,
102838,53,-1,
102839,52,-1,
102840,51,-1,
102841,50,-1,
102842,49,-1,
102843,49,0,
102844,49,0,
102845,49,0,
102846,50,1,
102847,48,-2,
102848,48,0,
102849,49,1,
102850,49,0,
102851,49,0,
102852,49,0,
102853,50,1,
102854,51,1,
102855,50,-1,
102856,49,-1,
102857,50,1,
102858,52,2,
102859,51,-1,
102860,50,-1,
102861,49,-1,
102862,50,1,
102863,50,0,
102864,50,0,
102865,49,-1,
102866,52,3,
102867,53,1,
102868,53,0,
102869,51,-2,
102870,50,-1,
102871,51,1,
102872,49,-2,
102873,48,-1,
102874,48,0,
102875,49,1,
102876,53,4,
102877,54,1,
102878,54,0,
102879,62,8,
102880,60,-2,
102881,59,-1,
102882,57,-2,
102883,56,-1,
102884,55,-1,
102885,53,-2,
102886,53,0,
102887,60,7,
102888,59,-1,
102889,57,-2,
102890,55,-2,
102891,54,-1,
102892,52,-2,
102893,50,-2,
102894,50,0,
102895,51,1,
102896,50,-1,
102897,50,0,
102898,50,0,
102899,49,-1,
102900,51,2,
102901,51,0,
102902,50,-1,
102903,49,-1,
102904,50,1,
102905,49,-1,
102906,48,-1,
102907,48,0,
102908,49,1,
102909,51,2,
102910,52,1,
102911,51,-1,
102912,50,-1,
102913,49,-1,
102914,50,1,
102915,50,0,
102916,50,0,
102917,49,-1,
102918,49,0,
102919,49,0,
102920,50,1,
102921,51,1,
102922,52,1,
102923,53,1,
102924,52,-1,
102925,52,0,
102926,51,-1,
102927,50,-1,
102928,50,0,
102929,50,0,
102930,50,0,
102931,50,0,
102932,50,0,
102933,51,1,
102934,53,2,
102935,53,0,
102936,52,-1,
102937,51,-1,
102938,50,-1,
102939,51,1,
102940,50,-1,
102941,50,0,
102942,49,-1,
102943,49,0,
102944,50,1,
102945,52,2,
102946,51,-1,
102947,50,-1,
102948,50,0,
102949,50,0,
102950,49,-1,
102951,50,1,
102952,50,0,
102953,49,-1,
102954,48,-1,
102955,49,1,
102956,50,1,
102957,50,0,
102958,50,0,
102959,49,-1,
102960,50,1,
102961,50,0,
102962,51,1,
102963,52,1,
102964,51,-1,
102965,51,0,
102966,50,-1,
102967,49,-1,
102968,48,-1,
102969,47,-1,
102970,48,1,
102971,49,1,
102972,50,1,
102973,52,2,
102974,51,-1,
102975,51,0,
102976,50,-1,
102977,49,-1,
102978,50,1,
102979,50,0,
102980,49,-1,
102981,49,0,
102982,50,1,
102983,49,-1,
102984,47,-2,
102985,48,1,
102986,49,1,
102987,50,1,
102988,49,-1,
102989,50,1,
102990,50,0,
102991,50,0,
102992,50,0,
102993,50,0,
102994,49,-1,
102995,50,1,
102996,51,1,
102997,52,1,
102998,51,-1,
102999,50,-1,
103000,49,-1,
103001,49,0,
103002,49,0,
103003,50,1,
103004,63,13,
103005,70,7,
103006,72,2,
103007,67,-5,
103008,61,-6,
103009,57,-4,
103010,56,-1,
103011,55,-1,
103012,54,-1,
103013,53,-1,
103014,52,-1,
103015,56,4,
103016,60,4,
103017,61,1,
103018,59,-2,
103019,57,-2,
103020,55,-2,
103021,54,-1,
103022,53,-1,
103023,54,1,
103024,53,-1,
103025,52,-1,
103026,51,-1,
103027,50,-1,
103028,52,2,
103029,52,0,
103030,51,-1,
103031,50,-1,
103032,50,0,
103033,49,-1,
103034,49,0,
103035,50,1,
103036,51,1,
103037,50,-1,
103038,49,-1,
103039,48,-1,
103040,49,1,
103041,50,1,
103042,51,1,
103043,51,0,
103044,51,0,
103045,53,2,
103046,53,0,
103047,52,-1,
103048,52,0,
103049,52,0,
103050,54,2,
103051,55,1,
103052,55,0,
103053,54,-1,
103054,53,-1,
103055,52,-1,
103056,53,1,
103057,56,3,
103058,59,3,
103059,57,-2,
103060,56,-1,
103061,55,-1,
103062,53,-2,
103063,52,-1,
103064,51,-1,
103065,52,1,
103066,54,2,
103067,55,1,
