id,heart-rate,variance,target
102486,54,2,4
102487,55,1,4
102488,54,-1,4
102489,53,-1,4
102490,53,0,4
102491,52,-1,4
102492,51,-1,4
102493,50,-1,4
102494,50,0,4
102495,51,1,4
102496,51,0,4
102497,52,1,4
102498,53,1,4
102499,55,2,4
102500,56,1,4
102501,57,1,4
102502,56,-1,4
102503,55,-1,4
102504,54,-1,4
102505,53,-1,4
102506,52,-1,4
102507,52,0,4
102508,51,-1,4
102509,53,2,4
102510,54,1,4
102511,54,0,4
102512,56,2,4
102513,55,-1,4
102514,55,0,4
102515,54,-1,4
102516,53,-1,4
102517,53,0,4
102518,54,1,4
102519,53,-1,4
102520,54,1,4
102521,55,1,4
102522,56,1,4
102523,55,-1,4
102524,56,1,4
102525,55,-1,4
102526,54,-1,4
102527,53,-1,4
102528,52,-1,4
102529,51,-1,4
102530,50,-1,4
102531,49,-1,4
102532,52,3,4
102533,57,5,4
102534,57,0,4
102535,57,0,4
102536,67,10,4
102537,66,-1,4
102538,59,-7,4
102539,57,-2,4
102540,56,-1,4
102541,54,-2,4
102542,53,-1,4
102543,53,0,4
102544,52,-1,4
102545,51,-1,4
102546,52,1,4
102547,53,1,4
102548,55,2,4
102549,57,2,4
102550,56,-1,4
102551,55,-1,4
102552,54,-1,4
102553,54,0,4
102554,53,-1,4
102555,52,-1,4
102556,52,0,4
102557,51,-1,4
102558,52,1,4
102559,53,1,4
102560,52,-1,4
102561,53,1,4
102562,55,2,4
102563,54,-1,4
102564,53,-1,4
102565,56,3,4
102566,55,-1,4
102567,54,-1,4
102568,55,1,4
102569,54,-1,4
102570,55,1,4
102571,54,-1,4
102572,55,1,4
102573,54,-1,4
102574,53,-1,4
102575,52,-1,4
102576,51,-1,4
102577,52,1,4
102578,56,4,4
102579,55,-1,4
102580,54,-1,4
102581,53,-1,4
102582,54,1,4
102583,56,2,4
102584,56,0,4
102585,54,-2,4
102586,54,0,4
102587,53,-1,4
102588,55,2,4
102589,54,-1,4
102590,53,-1,4
102591,52,-1,4
102592,51,-1,4
102593,50,-1,4
102594,49,-1,4
102595,48,-1,4
102596,48,0,4
102597,48,0,4
102598,52,4,4
102599,53,1,4
102600,55,2,4
102601,56,1,4
102602,55,-1,4
102603,54,-1,4
102604,53,-1,4
102605,52,-1,4
102606,52,0,4
102607,53,1,4
102608,53,0,4
102609,53,0,4
102610,54,1,4
102611,55,1,4
102612,54,-1,4
102613,52,-2,4
102614,51,-1,4
102615,51,0,4
102616,50,-1,4
102617,51,1,4
102618,50,-1,4
102619,50,0,4
102620,51,1,4
102621,51,0,4
102622,51,0,4
102623,51,0,4
102624,51,0,4
102625,51,0,4
102626,51,0,4
102627,51,0,4
102628,51,0,4
102629,58,7,4
102630,61,3,4
102631,62,1,4
102632,70,8,4
102633,82,12,4
102634,94,12,4
102635,83,-11,4
102636,82,-1,4
102637,82,0,4
102638,84,2,4
102639,78,-6,4
102640,78,0,4
102641,78,0,4
102642,75,-3,4
102643,69,-6,4
102644,62,-7,4
102645,60,-2,4
102646,60,0,4
102647,61,1,4
102648,60,-1,4
102649,61,1,4
102650,62,1,4
102651,61,-1,4
102652,59,-2,4
102653,65,6,4
102654,63,-2,4
102655,61,-2,4
102656,61,0,4
102657,61,0,4
102658,59,-2,4
102659,58,-1,4
102660,57,-1,4
102661,56,-1,4
102662,57,1,4
102663,58,1,4
102664,59,1,4
102665,59,0,4
102666,60,1,4
102667,67,7,4
102668,68,1,4
102669,63,-5,4
102670,61,-2,4
102671,60,-1,4
102672,59,-1,4
102673,57,-2,4
102674,58,1,4
102675,59,1,4
102676,61,2,4
102677,62,1,4
102678,61,-1,4
102679,60,-1,4
102680,59,-1,4
102681,58,-1,4
102682,56,-2,4
102683,56,0,4
102684,56,0,4
102685,58,2,4
102686,59,1,4
102687,58,-1,4
102688,59,1,4
102689,58,-1,4
102690,57,-1,4
102691,62,5,4
102692,59,-3,4
102693,58,-1,4
102694,56,-2,4
102695,55,-1,4
102696,54,-1,4
102697,55,1,4
102698,54,-1,4
102699,53,-1,4
102700,54,1,4
102701,53,-1,4
102702,53,0,4
102703,52,-1,4
102704,52,0,4
102705,53,1,4
102706,52,-1,4
102707,53,1,4
102708,52,-1,4
102709,51,-1,4
102710,51,0,4
102711,53,2,4
102712,54,1,4
102713,53,-1,4
102714,52,-1,4
102715,53,1,4
102716,52,-1,4
102717,51,-1,4
102718,52,1,4
102719,52,0,4
102720,53,1,4
102721,54,1,4
102722,53,-1,4
102723,52,-1,4
102724,52,0,4
102725,52,0,4
102726,51,-1,4
102727,51,0,4
102728,53,2,4
102729,52,-1,4
102730,53,1,4
102731,52,-1,4
102732,51,-1,4
102733,50,-1,4
102734,52,2,4
102735,51,-1,4
102736,56,5,4
102737,58,2,4
102738,57,-1,4
102739,55,-2,4
102740,54,-1,4
102741,53,-1,4
102742,52,-1,4
102743,51,-1,4
102744,50,-1,4
102745,50,0,4
102746,51,1,4
102747,51,0,4
102748,50,-1,4
102749,49,-1,4
102750,48,-1,4
102751,50,2,4
102752,50,0,4
102753,50,0,4
102754,49,-1,4
102755,48,-1,4
102756,48,0,4
102757,49,1,4
102758,54,5,4
102759,54,0,4
102760,54,0,4
102761,54,0,4
102762,54,0,4
102763,55,1,4
102764,55,0,4
102765,55,0,4
102766,55,0,4
102767,54,-1,4
102768,53,-1,4
102769,53,0,4
102770,53,0,4
102771,53,0,4
102772,53,0,4
102773,53,0,4
102774,53,0,4
102775,53,0,4
102776,53,0,4
102777,53,0,4
102778,53,0,4
102779,53,0,4
102780,53,0,4
102781,53,0,4
102782,53,0,4
102783,52,-1,4
102784,51,-1,4
102785,50,-1,4
102786,50,0,4
102787,50,0,4
102788,49,-1,4
102789,49,0,4
102790,49,0,4
102791,49,0,4
102792,49,0,4
102793,48,-1,4
102794,48,0,4
102795,48,0,4
102796,48,0,4
102797,48,0,4
102798,48,0,4
102799,48,0,4
102800,47,-1,4
102801,47,0,4
102802,47,0,4
102803,47,0,4
102804,47,0,4
102805,47,0,4
102806,47,0,4
102807,48,1,4
102808,47,-1,4
102809,47,0,4
102810,47,0,4
102811,47,0,4
102812,52,5,4
102813,50,-2,4
102814,49,-1,4
102815,48,-1,4
102816,48,0,4
102817,49,1,4
102818,49,0,4
102819,49,0,4
102820,49,0,4
102821,49,0,4
102822,49,0,4
102823,49,0,4
102824,49,0,4
102825,49,0,4
102826,49,0,4
102827,49,0,4
102828,49,0,4
102829,49,0,4
102830,51,2,4
102831,55,4,4
102832,57,2,4
102833,60,3,4
102834,60,0,4
102835,59,-1,4
102836,56,-3,4
102837,54,-2,4
102838,53,-1,4
102839,52,-1,4
102840,51,-1,4
102841,50,-1,4
102842,49,-1,4
102843,49,0,4
102844,49,0,4
102845,49,0,4
102846,50,1,4
102847,48,-2,4
102848,48,0,4
102849,49,1,4
102850,49,0,4
102851,49,0,4
102852,49,0,4
102853,50,1,4
102854,51,1,4
102855,50,-1,4
102856,49,-1,4
102857,50,1,4
102858,52,2,4
102859,51,-1,4
102860,50,-1,4
102861,49,-1,4
102862,50,1,4
102863,50,0,4
102864,50,0,4
102865,49,-1,4
102866,52,3,4
102867,53,1,4
102868,53,0,4
102869,51,-2,4
102870,50,-1,4
102871,51,1,4
102872,49,-2,4
102873,48,-1,4
102874,48,0,4
102875,49,1,4
102876,53,4,4
102877,54,1,4
102878,54,0,4
102879,62,8,4
102880,60,-2,4
102881,59,-1,4
102882,57,-2,4
102883,56,-1,4
102884,55,-1,4
102885,53,-2,4
102886,53,0,4
102887,60,7,4
102888,59,-1,4
102889,57,-2,4
102890,55,-2,4
102891,54,-1,4
102892,52,-2,4
102893,50,-2,4
102894,50,0,4
102895,51,1,4
102896,50,-1,4
102897,50,0,4
102898,50,0,4
102899,49,-1,4
102900,51,2,4
102901,51,0,4
102902,50,-1,4
102903,49,-1,4
102904,50,1,4
102905,49,-1,4
102906,48,-1,4
102907,48,0,4
102908,49,1,4
102909,51,2,4
102910,52,1,4
102911,51,-1,4
102912,50,-1,4
102913,49,-1,4
102914,50,1,4
102915,50,0,4
102916,50,0,4
102917,49,-1,4
102918,49,0,4
102919,49,0,4
102920,50,1,4
102921,51,1,4
102922,52,1,4
102923,53,1,4
102924,52,-1,4
102925,52,0,4
102926,51,-1,4
102927,50,-1,4
102928,50,0,4
102929,50,0,4
102930,50,0,4
102931,50,0,4
102932,50,0,4
102933,51,1,4
102934,53,2,4
102935,53,0,4
102936,52,-1,4
102937,51,-1,4
102938,50,-1,4
102939,51,1,4
102940,50,-1,4
102941,50,0,4
102942,49,-1,4
102943,49,0,4
102944,50,1,4
102945,52,2,4
102946,51,-1,4
102947,50,-1,4
102948,50,0,4
102949,50,0,4
102950,49,-1,4
102951,50,1,4
102952,50,0,4
102953,49,-1,4
102954,48,-1,4
102955,49,1,4
102956,50,1,4
102957,50,0,4
102958,50,0,4
102959,49,-1,4
102960,50,1,4
102961,50,0,4
102962,51,1,4
102963,52,1,4
102964,51,-1,4
102965,51,0,4
102966,50,-1,4
102967,49,-1,4
102968,48,-1,4
102969,47,-1,4
102970,48,1,4
102971,49,1,4
102972,50,1,4
102973,52,2,4
102974,51,-1,4
102975,51,0,4
102976,50,-1,4
102977,49,-1,4
102978,50,1,4
102979,50,0,4
102980,49,-1,4
102981,49,0,4
102982,50,1,4
102983,49,-1,4
102984,47,-2,4
102985,48,1,4
102986,49,1,4
102987,50,1,4
102988,49,-1,4
102989,50,1,4
102990,50,0,4
102991,50,0,4
102992,50,0,4
102993,50,0,4
102994,49,-1,4
102995,50,1,4
102996,51,1,4
102997,52,1,4
102998,51,-1,4
102999,50,-1,4
103000,49,-1,4
103001,49,0,4
103002,49,0,4
103003,50,1,4
103004,63,13,4
103005,70,7,4
103006,72,2,4
103007,67,-5,4
103008,61,-6,4
103009,57,-4,4
103010,56,-1,4
103011,55,-1,4
103012,54,-1,4
103013,53,-1,4
103014,52,-1,4
103015,56,4,4
103016,60,4,4
103017,61,1,4
103018,59,-2,4
103019,57,-2,4
103020,55,-2,4
103021,54,-1,4
103022,53,-1,4
103023,54,1,4
103024,53,-1,4
103025,52,-1,4
103026,51,-1,4
103027,50,-1,4
103028,52,2,4
103029,52,0,4
103030,51,-1,4
103031,50,-1,4
103032,50,0,4
103033,49,-1,4
103034,49,0,4
103035,50,1,4
103036,51,1,4
103037,50,-1,4
103038,49,-1,4
103039,48,-1,4
103040,49,1,4
103041,50,1,4
103042,51,1,4
103043,51,0,4
103044,51,0,4
103045,53,2,4
103046,53,0,4
103047,52,-1,4
103048,52,0,4
103049,52,0,4
103050,54,2,4
103051,55,1,4
103052,55,0,4
103053,54,-1,4
103054,53,-1,4
103055,52,-1,4
103056,53,1,4
103057,56,3,4
103058,59,3,4
103059,57,-2,4
103060,56,-1,4
103061,55,-1,4
103062,53,-2,4
103063,52,-1,4
103064,51,-1,4
103065,52,1,4
103066,54,2,4
103067,55,1,4
103068,56,1,4
103069,57,1,4
103070,56,-1,4
103071,55,-1,4
103072,54,-1,4
103073,54,0,4
103074,55,1,4
103075,70,15,4
103076,65,-5,4
103077,58,-7,4
103078,56,-2,4
103079,55,-1,4
103080,54,-1,4
103081,53,-1,4
103082,54,1,4
103083,53,-1,4
103084,52,-1,4
103085,53,1,4
103086,56,3,4
103087,54,-2,4
103088,52,-2,4
103089,51,-1,4
103090,53,2,4
103091,55,2,4
103092,54,-1,4
103093,54,0,4
103094,53,-1,4
103095,52,-1,4
103096,52,0,4
103097,52,0,4
103098,54,2,4
103099,55,1,4
103100,63,8,4
103101,60,-3,4
103102,58,-2,4
103103,55,-3,4
103104,54,-1,4
103105,57,3,4
103106,55,-2,4
103107,54,-1,4
103108,53,-1,4
103109,52,-1,4
103110,52,0,4
103111,51,-1,4
103112,53,2,4
103113,56,3,4
103114,57,1,4
103115,71,14,4
103116,69,-2,4
103117,63,-6,4
103118,58,-5,4
103119,56,-2,4
103120,57,1,4
103121,56,-1,4
103122,54,-2,4
103123,53,-1,4
103124,52,-1,4
103125,54,2,4
103126,57,3,4
103127,59,2,4
103128,58,-1,4
103129,56,-2,4
103130,54,-2,4
103131,53,-1,4
103132,52,-1,4
103133,51,-1,4
103134,53,2,4
103135,59,6,4
103136,58,-1,4
103137,56,-2,4
103138,55,-1,4
103139,54,-1,4
103140,53,-1,4
103141,54,1,4
103142,53,-1,4
103143,54,1,4
103144,55,1,4
103145,54,-1,4
103146,53,-1,4
103147,52,-1,4
103148,51,-1,4
103149,52,1,4
103150,52,0,4
103151,52,0,4
103152,52,0,4
103153,52,0,4
103154,53,1,4
103155,54,1,4
103156,56,2,4
103157,60,4,4
103158,61,1,4
103159,65,4,4
103160,65,0,4
103161,65,0,4
103162,64,-1,4
103163,64,0,4
103164,64,0,4
103165,64,0,4
103166,64,0,4
103167,66,2,4
103168,67,1,4
103169,69,2,4
103170,69,0,4
103171,70,1,4
103172,72,2,4
103173,75,3,4
103174,76,1,4
103175,77,1,4
103176,76,-1,4
103177,75,-1,4
103178,75,0,4
103179,72,-3,4
103180,72,0,4
103181,71,-1,4
103182,70,-1,4
103183,58,-12,4
103184,58,0,4
103185,56,-2,4
103186,58,2,4
103187,58,0,4
103188,63,5,4
103189,63,0,4
103190,63,0,4
103191,62,-1,4
103192,61,-1,4
103193,60,-1,4
103194,60,0,4
103195,66,6,4
103196,65,-1,4
103197,64,-1,4
103198,65,1,4
103199,64,-1,4
103200,63,-1,4
103201,58,-5,4
103202,57,-1,4
103203,57,0,4
103204,56,-1,4
103205,57,1,4
103206,57,0,4
103207,58,1,4
103208,59,1,4
103209,62,3,4
103210,61,-1,4
103211,60,-1,4
103212,58,-2,4
103213,58,0,4
103214,57,-1,4
103215,57,0,4
103216,57,0,4
103217,56,-1,4
103218,55,-1,4
103219,57,2,4
103220,69,12,4
103221,63,-6,4
103222,68,5,4
103223,68,0,4
103224,69,1,4
103225,66,-3,4
103226,61,-5,4
103227,59,-2,4
103228,60,1,4
103229,66,6,4
103230,63,-3,4
103231,64,1,4
103232,63,-1,4
103233,60,-3,4
103234,63,3,4
103235,62,-1,4
103236,60,-2,4
103237,58,-2,4
103238,61,3,4
103239,63,2,4
103240,64,1,4
103241,63,-1,4
103242,62,-1,4
103243,60,-2,4
103244,60,0,4
103245,61,1,4
103246,61,0,4
103247,61,0,4
103248,62,1,4
103249,62,0,4
103250,70,8,4
103251,70,0,4
103252,83,13,4
103253,80,-3,4
103254,80,0,4
103255,78,-2,4
103256,73,-5,4
103257,74,1,4
103258,73,-1,4
103259,71,-2,4
103260,70,-1,4
103261,71,1,4
103262,72,1,4
103263,75,3,4
103264,77,2,4
103265,79,2,4
103266,80,1,4
103267,81,1,4
103268,82,1,4
103269,81,-1,4
103270,83,2,4
103271,84,1,4
103272,87,3,4
103273,88,1,4
103274,87,-1,4
103275,86,-1,4
103276,77,-9,4
103277,76,-1,4
103278,77,1,4
103279,76,-1,4
103280,77,1,4
103281,78,1,4
103282,79,1,4
103283,81,2,4
103284,83,2,4
103285,82,-1,4
103286,82,0,4
103287,81,-1,4
103288,81,0,4
103289,81,0,4
103290,82,1,4
103291,82,0,4
103292,83,1,4
103293,82,-1,4
103294,79,-3,4
103295,78,-1,4
103296,77,-1,4
103297,77,0,4
103298,74,-3,4
103299,73,-1,4
103300,75,2,4
103301,74,-1,4
103302,74,0,4
103303,73,-1,4
103304,74,1,4
103305,75,1,4
103306,76,1,4
103307,77,1,4
103308,76,-1,4
103309,75,-1,4
103310,74,-1,4
103311,74,0,4
103312,76,2,4
103313,78,2,4
103314,81,3,4
103315,83,2,4
103316,84,1,4
103317,86,2,4
103318,89,3,4
103319,93,4,4
103320,98,5,4
103321,100,2,4
103322,97,-3,4
103323,90,-7,4
103324,91,1,4
103325,86,-5,4
103326,82,-4,4
103327,81,-1,4
103328,78,-3,4
103329,78,0,4
103330,78,0,4
103331,79,1,4
103332,79,0,4
103333,79,0,4
103334,79,0,4
103335,81,2,4
103336,82,1,4
103337,77,-5,4
103338,77,0,4
103339,77,0,4
103340,78,1,4
103341,80,2,4
103342,77,-3,4
103343,80,3,4
103344,81,1,4
103345,84,3,4
103346,83,-1,4
103347,83,0,4
103348,86,3,4
103349,87,1,4
103350,89,2,4
103351,91,2,4
103352,92,1,4
103353,91,-1,4
103354,93,2,4
103355,94,1,4
103356,95,1,4
103357,95,0,4
103358,96,1,4
103359,98,2,4
103360,98,0,4
103361,95,-3,4
103362,93,-2,4
103363,92,-1,4
103364,92,0,4
103365,94,2,4
103366,93,-1,4
103367,97,4,4
103368,96,-1,4
103369,93,-3,4
103370,90,-3,4
103371,92,2,4
103372,90,-2,4
103373,86,-4,4
103374,85,-1,4
103375,84,-1,4
103376,83,-1,4
103377,83,0,4
103378,83,0,4
103379,82,-1,4
103380,80,-2,4
103381,82,2,4
103382,83,1,4
103383,82,-1,4
103384,81,-1,4
103385,81,0,4
103386,81,0,4
103387,83,2,4
103388,85,2,4
103389,85,0,4
103390,85,0,4
103391,87,2,4
103392,90,3,4
103393,92,2,4
103394,94,2,4
103395,95,1,4
103396,98,3,4
103397,90,-8,4
103398,87,-3,4
103399,87,0,4
103400,89,2,4
103401,89,0,4
103402,90,1,4
103403,89,-1,4
103404,92,3,4
103405,93,1,4
103406,91,-2,4
103407,77,-14,4
103408,77,0,4
103409,76,-1,4
103410,77,1,4
103411,78,1,4
103412,80,2,4
103413,80,0,4
103414,79,-1,4
103415,80,1,4
103416,81,1,4
103417,85,4,4
103418,87,2,4
103419,86,-1,4
103420,85,-1,4
103421,85,0,4
103422,84,-1,4
103423,83,-1,4
103424,82,-1,4
103425,83,1,4
103426,84,1,4
103427,83,-1,4
103428,81,-2,4
103429,80,-1,4
103430,80,0,4
103431,80,0,4
103432,81,1,4
103433,86,5,4
103434,88,2,4
103435,90,2,4
103436,88,-2,4
103437,88,0,4
103438,89,1,4
103439,87,-2,4
103440,88,1,4
103441,91,3,4
103442,92,1,4
103443,92,0,4
103444,90,-2,4
103445,87,-3,4
103446,86,-1,4
103447,88,2,4
103448,89,1,4
103449,87,-2,4
103450,85,-2,4
103451,88,3,4
103452,89,1,4
103453,92,3,4
103454,93,1,4
103455,93,0,4
103456,95,2,4
103457,95,0,4
103458,96,1,4
103459,94,-2,4
103460,90,-4,4
103461,89,-1,4
103462,88,-1,4
103463,86,-2,4
103464,81,-5,4
103465,89,8,4
103466,93,4,4
103467,94,1,4
103468,97,3,4
103469,98,1,4
103470,100,2,4
103471,101,1,4
103472,103,2,4
103473,99,-4,4
103474,99,0,4
103475,98,-1,4
103476,95,-3,4
103477,97,2,4
103478,100,3,4
103479,101,1,4
103480,99,-2,4
103481,101,2,4
103482,95,-6,4
103483,93,-2,4
103484,92,-1,4
103485,69,-23,4
103486,68,-1,4
103487,65,-3,4
103488,64,-1,4
103489,63,-1,4
103490,62,-1,4
103491,59,-3,4
103492,59,0,4
103493,59,0,4
103494,58,-1,4
103495,56,-2,4
103496,56,0,4
103497,58,2,4
103498,60,2,4
103499,60,0,4
103500,65,5,4
103501,64,-1,4
103502,62,-2,4
103503,63,1,4
103504,61,-2,4
103505,59,-2,4
103506,58,-1,4
103507,59,1,4
103508,57,-2,4
103509,58,1,4
103510,58,0,4
103511,59,1,4
103512,58,-1,4
103513,60,2,4
103514,59,-1,4
103515,59,0,4
103516,58,-1,4
103517,61,3,4
103518,61,0,4
103519,59,-2,4
103520,58,-1,4
103521,56,-2,4
103522,56,0,4
103523,56,0,4
103524,56,0,4
103525,57,1,4
103526,58,1,4
103527,59,1,4
103528,59,0,4
103529,59,0,4
103530,60,1,4
103531,61,1,4
103532,62,1,4
103533,71,9,4
103534,74,3,4
103535,75,1,4
103536,76,1,4
103537,77,1,4
103538,78,1,4
103539,79,1,4
103540,78,-1,4
103541,63,-15,4
103542,62,-1,4
103543,63,1,4
103544,64,1,4
103545,65,1,4
103546,66,1,4
103547,67,1,4
103548,68,1,4
103549,69,1,4
103550,72,3,4
103551,74,2,4
103552,75,1,4
103553,77,2,4
103554,81,4,4
103555,82,1,4
103556,81,-1,4
103557,81,0,4
103558,82,1,4
103559,84,2,4
103560,85,1,4
103561,85,0,4
103562,87,2,4
103563,88,1,4
103564,88,0,4
103565,88,0,4
103566,89,1,4
103567,90,1,4
103568,92,2,4
103569,91,-1,4
103570,92,1,4
103571,92,0,4
103572,96,4,4
103573,97,1,4
103574,100,3,4
103575,99,-1,4
103576,97,-2,4
103577,96,-1,4
103578,96,0,4
103579,96,0,4
103580,98,2,4
103581,99,1,4
103582,100,1,4
103583,104,4,4
103584,103,-1,4
103585,102,-1,4
103586,95,-7,4
103587,96,1,4
103588,87,-9,4
103589,81,-6,4
103590,65,-16,4
103591,64,-1,4
103592,63,-1,4
103593,59,-4,4
103594,61,2,4
103595,60,-1,4
103596,61,1,4
103597,63,2,4
103598,64,1,4
103599,62,-2,4
103600,63,1,4
103601,65,2,4
103602,66,1,4
103603,67,1,4
103604,66,-1,4
103605,68,2,4
103606,68,0,4
103607,65,-3,4
103608,66,1,4
103609,67,1,4
103610,66,-1,4
103611,65,-1,4
103612,66,1,4
103613,66,0,4
103614,67,1,4
103615,66,-1,4
103616,67,1,4
103617,66,-1,4
103618,65,-1,4
103619,64,-1,4
103620,64,0,4
103621,65,1,4
103622,64,-1,4
103623,66,2,4
103624,68,2,4
103625,69,1,4
103626,70,1,4
103627,69,-1,4
103628,67,-2,4
103629,62,-5,4
103630,62,0,4
103631,62,0,4
103632,63,1,4
103633,64,1,4
103634,65,1,4
103635,66,1,4
103636,67,1,4
103637,66,-1,4
103638,64,-2,4
103639,63,-1,4
103640,61,-2,4
103641,60,-1,4
103642,59,-1,4
103643,61,2,4
103644,62,1,4
103645,62,0,4
103646,64,2,4
103647,64,0,4
103648,65,1,4
103649,64,-1,4
103650,65,1,4
103651,65,0,4
103652,66,1,4
103653,65,-1,4
103654,63,-2,4
103655,63,0,4
103656,64,1,4
103657,65,1,4
103658,65,0,4
103659,66,1,4
103660,66,0,4
103661,66,0,4
103662,66,0,4
103663,66,0,4
103664,65,-1,4
103665,63,-2,4
103666,63,0,4
103667,60,-3,4
103668,60,0,4
103669,60,0,4
103670,61,1,4
103671,61,0,4
103672,61,0,4
103673,61,0,4
103674,62,1,4
103675,63,1,4
103676,64,1,4
103677,66,2,4
103678,65,-1,4
103679,64,-1,4
103680,62,-2,4
103681,59,-3,4
103682,59,0,4
103683,59,0,4
103684,60,1,4
103685,60,0,4
103686,60,0,4
103687,61,1,4
103688,63,2,4
103689,63,0,4
103690,62,-1,4
103691,61,-1,4
103692,60,-1,4
103693,59,-1,4
103694,58,-1,4
103695,60,2,4
103696,59,-1,4
103697,61,2,4
103698,60,-1,4
103699,59,-1,4
103700,58,-1,4
103701,58,0,4
103702,57,-1,4
103703,57,0,4
103704,57,0,4
103705,57,0,4
103706,59,2,4
103707,62,3,4
103708,63,1,4
103709,61,-2,4
103710,61,0,4
103711,61,0,4
103712,60,-1,4
103713,59,-1,4
103714,59,0,4
103715,59,0,4
103716,60,1,4
103717,61,1,4
103718,64,3,4
103719,67,3,4
103720,68,1,4
103721,72,4,4
103722,74,2,4
103723,74,0,4
103724,79,5,4
103725,80,1,4
103726,78,-2,4
103727,74,-4,4
103728,74,0,4
103729,74,0,4
103730,74,0,4
103731,69,-5,4
103732,67,-2,4
103733,68,1,4
103734,68,0,4
103735,69,1,4
103736,68,-1,4
103737,68,0,4
103738,68,0,4
103739,68,0,4
103740,69,1,4
103741,70,1,4
103742,72,2,4
103743,72,0,4
103744,73,1,4
103745,74,1,4
103746,75,1,4
103747,78,3,4
103748,77,-1,4
103749,79,2,4
103750,80,1,4
103751,82,2,4
103752,81,-1,4
103753,80,-1,4
103754,81,1,4
103755,78,-3,4
103756,77,-1,4
103757,77,0,4
103758,79,2,4
103759,79,0,4
103760,80,1,4
103761,80,0,4
103762,77,-3,4
103763,76,-1,4
103764,75,-1,4
103765,68,-7,4
103766,68,0,4
103767,69,1,4
103768,69,0,4
103769,70,1,4
103770,70,0,4
103771,73,3,4
103772,77,4,4
103773,79,2,4
103774,75,-4,4
103775,78,3,4
103776,78,0,4
103777,79,1,4
103778,78,-1,4
103779,79,1,4
103780,76,-3,4
103781,75,-1,4
103782,75,0,4
103783,75,0,4
103784,75,0,4
103785,75,0,4
103786,75,0,4
103787,76,1,4
103788,76,0,4
103789,76,0,4
103790,77,1,4
103791,78,1,4
103792,81,3,4
103793,82,1,4
103794,81,-1,4
103795,78,-3,4
103796,79,1,4
103797,80,1,4
103798,81,1,4
103799,82,1,4
103800,83,1,4
103801,83,0,4
103802,85,2,4
103803,87,2,4
103804,81,-6,4
103805,78,-3,4
103806,82,4,4
103807,84,2,4
103808,84,0,4
103809,84,0,4
103810,85,1,4
103811,89,4,4
103812,92,3,4
103813,91,-1,4
103814,90,-1,4
103815,92,2,4
103816,89,-3,4
103817,90,1,4
103818,92,2,4
103819,93,1,4
103820,94,1,4
103821,93,-1,4
103822,94,1,4
103823,97,3,4
103824,101,4,4
103825,105,4,4
103826,107,2,4
103827,103,-4,4
103828,105,2,4
103829,106,1,4
103830,102,-4,4
103831,104,2,4
103832,103,-1,4
103833,102,-1,4
103834,105,3,4
103835,103,-2,4
103836,103,0,4
103837,94,-9,4
103838,91,-3,4
103839,92,1,4
103840,90,-2,4
103841,87,-3,4
103842,90,3,4
103843,96,6,4
103844,98,2,4
103845,99,1,4
103846,100,1,4
103847,101,1,4
103848,102,1,4
103849,103,1,4
103850,102,-1,4
103851,99,-3,4
103852,97,-2,4
103853,99,2,4
103854,98,-1,4
103855,99,1,4
103856,100,1,4
103857,95,-5,4
103858,95,0,4
103859,93,-2,4
103860,62,-31,3
103861,63,1,3
103862,61,-2,3
103863,62,1,3
103864,64,2,3
103865,64,0,3
103866,60,-4,3
103867,58,-2,3
103868,57,-1,3
103869,56,-1,3
103870,57,1,3
103871,58,1,3
103872,60,2,3
103873,59,-1,3
103874,60,1,3
103875,61,1,3
103876,62,1,3
103877,63,1,3
103878,64,1,3
103879,64,0,3
103880,56,-8,3
103881,59,3,3
103882,60,1,3
103883,60,0,3
103884,60,0,3
103885,60,0,3
103886,66,6,3
103887,64,-2,3
103888,64,0,3
103889,65,1,3
103890,66,1,3
103891,64,-2,3
103892,65,1,3
103893,69,4,3
103894,66,-3,3
103895,64,-2,3
103896,62,-2,3
103897,60,-2,3
103898,58,-2,3
103899,57,-1,3
103900,57,0,3
103901,56,-1,3
103902,55,-1,3
103903,54,-1,3
103904,56,2,3
103905,57,1,3
103906,56,-1,3
103907,55,-1,3
103908,55,0,3
103909,58,3,3
103910,59,1,3
103911,66,7,3
103912,62,-4,3
103913,61,-1,3
103914,60,-1,3
103915,60,0,3
103916,59,-1,3
103917,58,-1,3
103918,60,2,3
103919,61,1,3
103920,58,-3,3
103921,59,1,3
103922,60,1,3
103923,57,-3,3
103924,56,-1,3
103925,54,-2,3
103926,55,1,3
103927,54,-1,3
103928,56,2,3
103929,57,1,3
103930,55,-2,3
103931,55,0,3
103932,55,0,3
103933,63,8,3
103934,59,-4,3
103935,59,0,3
103936,57,-2,3
103937,58,1,3
103938,60,2,3
103939,57,-3,3
103940,57,0,3
103941,57,0,3
103942,58,1,3
103943,59,1,3
103944,58,-1,3
103945,56,-2,3
103946,58,2,3
103947,59,1,3
103948,61,2,3
103949,59,-2,3
103950,61,2,3
103951,59,-2,3
103952,61,2,3
103953,60,-1,3
103954,59,-1,3
103955,61,2,3
103956,60,-1,3
103957,61,1,3
103958,59,-2,3
103959,59,0,3
103960,58,-1,3
103961,57,-1,3
103962,55,-2,3
103963,55,0,3
103964,56,1,3
103965,55,-1,3
103966,54,-1,3
103967,55,1,3
103968,56,1,3
103969,57,1,3
103970,58,1,3
103971,57,-1,3
103972,58,1,3
103973,59,1,3
